gid,request_type,weight,reason
100000004030553100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002653187100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000006412162100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000004674178100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000004070530100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000006706519100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000005636951100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003040087100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008766764100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000000299820100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000008349740100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000008761132100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002540033100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000005621418100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003782913100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008778753100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008710913100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000005495211100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000004013952100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000007330432100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000000737152100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000004674389100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002529877100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000004035925100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000002188586100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008050986100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000004777215100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004167082100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000003486846100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000002516862100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000008730238100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000000803368100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002528978100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000002597074100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003631015100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008255655100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000004265639100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002726055100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000003696422100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000007745062100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000005041147100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003819173100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000001275557100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000002706810100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000002896506100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008766031100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008758607100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008648783100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004291663100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000003037476100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=68%, меченых 0"
100000008715513100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000001276409100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000003232675100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000007988344100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000003047800100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000003230328100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=66%, меченых 0"
100000002702968100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000004788983100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000006490615100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008745676100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000001598625100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000008461217100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000005711521100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002713974100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000005272139100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000002968096100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000004449824100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000004502048100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000002660298100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000001299828100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000000581662100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000001249054100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008759795100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000001299443100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000007997939100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000003470579100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008649416100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000008183752100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000003950749100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000005979037100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008734279100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000005589319100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003626268100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000001220124100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000003904497100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000001270470100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003091142100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000001053894100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=35%, меченых 0"
100000004722630100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000004655046100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000004019056100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000008071749100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008221765100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000008778010100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000004584730100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000004797167100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000005010159100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000003025903100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000003005167100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002214383100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000004800452100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000006903193100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000007811950100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000000375150100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000008775747100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000006689603100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000004379306100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000003985389100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000002478829100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003125997100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000003214786100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000008308418100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000008619159100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000004418967100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003173783100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000002242455100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000004848236100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000004891562100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000007071852100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000001498732100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000000627521100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003105089100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003166017100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002506987100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000007042175100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000005553088100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003632533100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000008762005100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002214207100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003180820100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000003786516100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000005226217100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000001533161100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000007034089100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=50%, меченых 0"
100000008336318100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000005370558100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000002729875100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000006512787100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003186579100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004472936100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002231144100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000002505277100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003177533100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000005888829100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002242066100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000008027922100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000002686226100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000001065234100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000002487222100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000000018102100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000008638859100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000001131403100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000001733216100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004400480100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000007539296100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000003134550100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002752565100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000002734815100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000008333492100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000006527156100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000003448713100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004780083100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004798515100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000004232712100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000005209352100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000000561160100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000003568904100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000000470237100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000008560263100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000000542087100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000004403548100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000003010908100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000006756956100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000007357489100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=49%, меченых 0"
100000002599729100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000005849862100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008762843100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002723674100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000008758106100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000003622955100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=26%, меченых 0"
100000005146665100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000003096787100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000003074515100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000004377043100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000008680061100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000008471634100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000002119762100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000001246806100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000007510567100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000004780327100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008376785100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=34%, меченых 0"
100000005745873100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000002594214100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000001299323100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=33%, меченых 0"
100000003838587100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000000673915100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000003061115100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000004326224100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000004988240100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008525136100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=28%, меченых 0"
100000001991973100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004569637100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008675322100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004235471100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000003194831100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000008588665100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=27%, меченых 0"
100000002670463100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=32%, меченых 0"
100000002217806100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=31%, меченых 0"
100000004041294100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000008583971100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=49%, меченых 0"
100000008251939100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=29%, меченых 0"
100000008629504100,next_hop_outgoing,0.0,"Выгрузить исходящие (5-й хоп): P(переводит дальше)=30%, меченых 0"
100000000343175100,incoming_external,92686.88236740322,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.92"
100000001616816100,incoming_external,30598.31212295191,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.80"
100000003016635100,incoming_external,98559.14829192511,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.90"
100000003684369100,incoming_external,276487.6957494407,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 1.00"
100000005382566100,incoming_external,335066.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.92"
100000006866783100,incoming_external,32316.196263981023,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.83"
100000005074393100,incoming_external,193893.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.92"
100000008165763100,incoming_external,174837.43631159273,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.93"
100000007639767100,incoming_external,23868.18753153387,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.72"
100000007442518100,incoming_external,10744.600363713133,"Выгрузить входящие вне выборки и межбанк: coordinator, приоритет 0.58"
100000003701161100,incoming_external,249440.59540866167,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.90"
100000003404627100,incoming_external,476900.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.87"
100000004071080100,incoming_external,71706.0730015729,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.73"
100000007908818100,incoming_external,400975.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.96"
100000002894076100,incoming_external,821782.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.88"
100000004759121100,incoming_external,50000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.73"
100000004159526100,incoming_external,100000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.83"
100000002838861100,incoming_external,397500.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.88"
100000008560717100,incoming_external,45000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.66"
100000008244300100,incoming_external,9000.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.42"
100000004015047100,incoming_external,544884.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.93"
100000003004487100,incoming_external,47967.0,"Выгрузить входящие вне выборки и межбанк: consolidator, приоритет 0.76"
